0.24192
2.4927
6.8233
18.171
43.523
85.769
141.58
190.98
227.17
254.72
277.58
298.18
314.72
324.48
335.66
346.76
356.5
366.37
371.47
372.48
373.74
375.25
375.99
375.99
-69.54
-206.34
-343.14
-479.94
-616.56
-751.89
-880.13
-984.05
-1059
-1123.8
-1185
-1243.4
-1298.5
-1350.5
-1401.9
-1452.5
-1510.4
-1581.1
-1666.1
-1750.5
-1833.6
-1909.4
-1977.9
-2038
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-136.8
-136.8
-136.8
-136.8
-136.12
-134.11
-119.56
-87.256
-68.514
-61.218
-60.648
-57.502
-54.674
-51.756
-52.212
-54.72
-68.012
-87.506
-101.69
-114.02
-118.45
-123.58
-128.25
-130.07
