0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.702,10.968,10.968,10.968,10.968,11.001,11.191,11.191,11.191,11.191,11.191,11.191,11.399,11.414,11.414,11.414,11.414
0.732,2.172,3.612,5.052,6.492,7.932,9.186,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.688,11.052,12.492,13.932,15.372,16.056,16.056,16.056
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.626,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.986,12.252,13.692,15.132,16.572,17.482,17.496
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,12.96,13.374,14.772,16.212,17.652,19.092,20.532,21.972,23.412,24.852,26.292,27.732,29.172,30.612,31.951
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,14.4,14.4,14.4,14.4,14.53,15.732,17.172,18.612,20.052,21.492,22.932,24.372,25.812,27.252
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,14.946,15.12,15.12,15.12,15.12,15.12,15.12,15.168,16.212,17.652,19.092,20.532,21.972,23.412
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,11.52,11.52,11.52,11.52,11.52,11.52,11.52,11.52,11.52,11.706,12.972,13.751,13.752,13.752,13.752,13.752
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.572,17.826,18,18.048,19.092,20.532,21.972,23.412,24.852,26.292,27.732,29.172,30.612
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.572,18.012,19.452,20.892,22.332,23.772,25.212,26.036,26.04,26.55,27.972,29.412,30.852
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.682,11.248,12.612,14.052,15.492,16.932,18.372,19.812,21.252,22.692,24.132,25.572,27.012,28.452,29.892,31.332,32.772
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.484,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.644,11.541,11.676,11.676,11.676,11.676,11.676
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.386,16.56,17.292,18.732,20.172,21.612,23.052,24.492,25.932,27.372,28.812,30.252,31.692
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.398,10.626,11.892,13.332,14.772,16.212,17.652,18.764,19.026,20.292,21.732,23.172,24.612,26.052,27.492,28.932,30.372
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,14.946,15.271,16.5,17.94,19.232,20.34,21.594,21.898,23.1,24.54,25.98,27.42,28.86,30.3
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,15.848,16.716,18.156,19.596,21.036,22.476,23.916,25.356,26.796,28.236,29.676,31.094,31.585
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,12.96,12.96,12.96,12.96,12.96,12.96,12.96,12.96,12.96,12.96,12.96,12.96,12.96,12.96,12.96
0.732,2.172,3.612,5.052,6.492,7.932,8.958,9,9,9,9,9,9,9,9,9.048,9.5616,9.576,9.5784,10.38,11.82,13.26,14.7,16.14
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.084,15.48,15.48,15.48,15.48,15.48,15.48,15.48,15.61,16.812,17.701,17.712,17.712,17.712
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,14.4,14.492,15.636,17.076,18.516,19.956,21.396,22.836,23.948,24.024,24.024,24.024,24.024,24.024
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,12.96,12.96,12.96,12.96,12.96,12.96,13.576,14.884,15.125,15.125,15.125,15.125,15.125,15.125,15.377
0.732,2.172,3.612,5.052,6.492,7.932,9.044,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.142,9.712,10.932,12.237,12.468,12.468,12.468,12.468,12.468
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.572,18.012,18.72,18.72,18.72,18.72,18.726,19.572,21.012,22.452,23.892,25.332,26.772
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.572,18.012,19.452,20.892,21.716,22.23,23.652,25.092,26.532,27.972,29.412,30.852,31.597
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.572,18.012,19.452,20.892,22.332,23.724,24.448,25.812,27.252,28.692,30.075,30.446,30.446
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.728,11.04,11.368,12.732,14.172,15.612,17.052,18.492,19.932,21.372,22.812,24.252,25.692,27.132,28.572,30.012,31.452
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,12.96,13.338,14.724,16.164,17.604,19.044,20.484,21.738,21.912,21.912,22.326,23.724,25.164,26.604,28.044
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.386,16.888,18.252,19.692,21.132,22.572,24.012,25.452,26.892,28.332,29.772,30.471,30.471
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.572,18.012,19.452,20.892,22.332,23.772,24.48,24.48,25.188,26.628,28.068,29.508,30.948
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.572,17.826,18,18.048,19.092,20.532,21.972,23.412,24.852,26.292,27.732,29.172,30.612
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.626,10.986,12.252,13.692,15.132,16.572,18.012,19.452,20.892,22.332,23.772,25.212,25.92,25.92,25.92,26.652,28.092
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,12.982,13.932,15.372,16.812,18.252,19.692,20.4,20.814,22.212,23.652,25.092,26.532,27.972,29.412,30.777
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,11.52,11.52,11.52,11.52,11.572,11.576,11.576,11.576,11.576,11.638,11.65,11.65,11.65,11.659,12.526,13.966
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.302,10.32,10.32,10.32,10.32,10.32,10.32,10.32,10.32,10.32,10.83,12.252,13.692,15.132,16.098,16.124,16.124
0.732,2.172,3.612,5.052,6.492,7.932,9.186,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.9112,10.891,10.922,10.922,10.922
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.572,18.012,19.452,20.892,22.332,23.586,23.946,25.212,26.652,28.092,29.532,30.972,32.341
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.494,11.892,13.276,13.651,13.651,13.651
0.732,2.172,3.612,5.052,6.492,7.932,9.186,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.36,9.612,10.747,10.922,10.922,10.922,10.922,10.922
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.484,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.582,11.532,12.972
0.732,2.172,3.612,5.052,6.492,7.932,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.64,8.77,9.972,11.412,12.403,12.435,12.435,12.435
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.136,10.2,10.276,10.32,10.506,11.772,13.212,14.652,15.763
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.572,18.012,19.452,20.892,22.332,23.772,25.19,25.68,25.68,25.68,26.231,27.66,29.1
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,11.52,11.52,11.612,12.756,14.01,14.184,14.184,14.184,14.184,14.184,14.599,15.077,15.077,15.077,15.077,15.077
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,11.52,11.52,11.52,11.52,11.52,11.52,11.52,11.52,11.52,12.213,12.636,12.636,12.636,12.636,12.636,12.636
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,14.4,14.4,14.4,14.4,14.4,15.132,16.572,18.012,19.452,20.892,22.332,23.772,25.212,26.652
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.376,11.718,12.312,12.312,12.312,12.312,12.312
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.572,17.28,17.28,17.28,17.466,18.732,20.172,21.612,23.052,24.492,25.932,27.372,28.812
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.572,18.012,19.452,20.892,21.918,22.47,23.892,25.332,26.772,28.212,29.652,31.087,31.696
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.692,15.132,16.572,18.012,19.452,20.478,20.52,20.568,21.612,23.052,24.492,25.932,27.372,28.812,30.252
0.732,2.172,3.612,5.052,6.492,7.932,9.372,10.812,12.252,13.278,13.32,13.32,13.32,14.052,15.492,16.932,18.372,19.398,19.44,20.172,21.612,23.052,24.492,25.932
0.732,2.172,3.612,5.052,6.492,7.932,9.3408,9.792,9.792,9.792,9.792,9.792,9.792,9.792,9.792,9.792,9.792,10.03,11.34,12.662,12.917,12.917,12.917,12.917
0.732,2.172,3.612,5.052,6.492,7.932,9.044,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.372,10.692,12.132,13.572,14.642,14.7,14.7,14.7
